index	block_id	loader_family	x	y	z
906	chipped:polished_ice	ctm	-68	100	-40
907	chipped:polished_lapis_block	ctm	-66	100	-40
908	chipped:polished_lodestone	ctm	-64	100	-40
909	chipped:polished_magma_block	ctm	-62	100	-40
910	chipped:polished_mossy_cobblestone	ctm	-60	100	-40
911	chipped:polished_mossy_stone_bricks	ctm	-58	100	-40
912	chipped:polished_nether_bricks	ctm	-56	100	-40
913	chipped:polished_netherrack	ctm	-54	100	-40
914	chipped:polished_obsidian	ctm	-52	100	-40
915	chipped:polished_packed_ice	ctm	-50	100	-40
916	chipped:polished_prismarine	ctm	-48	100	-40
917	chipped:polished_purpur_block	ctm	-46	100	-40
918	chipped:polished_quartz_block	ctm	-44	100	-40
919	chipped:polished_raw_copper_block	ctm	-42	100	-40
920	chipped:polished_raw_gold_block	ctm	-40	100	-40
921	chipped:polished_raw_iron_block	ctm	-38	100	-40
922	chipped:polished_red_nether_bricks	ctm	-36	100	-40
923	chipped:polished_red_sandstone	ctm	-34	100	-40
924	chipped:polished_redstone_block	ctm	-32	100	-40
925	chipped:polished_sandstone	ctm	-30	100	-40
926	chipped:polished_smooth_stone	ctm	-28	100	-40
927	chipped:polished_snow_block	ctm	-26	100	-40
928	chipped:polished_stone	ctm	-24	100	-40
929	chipped:polished_tuff	ctm	-22	100	-40
930	chipped:purple_concrete_panel	ctm	-20	100	-40
931	chipped:purple_concrete_pillar	pillar	-18	100	-40
932	chipped:purple_terracotta_column	pillar	-16	100	-40
933	chipped:purple_terracotta_pillar	pillar	-14	100	-40
934	chipped:raster_black_stained_glass	ctm	-12	100	-40
935	chipped:raster_black_stained_glass_pane	pane_ctm	-10	100	-40
936	chipped:raster_blue_stained_glass	ctm	-86	100	-38
937	chipped:raster_blue_stained_glass_pane	pane_ctm	-84	100	-38
938	chipped:raster_brown_stained_glass	ctm	-82	100	-38
939	chipped:raster_brown_stained_glass_pane	pane_ctm	-80	100	-38
940	chipped:raster_cyan_stained_glass	ctm	-78	100	-38
941	chipped:raster_cyan_stained_glass_pane	pane_ctm	-76	100	-38
942	chipped:raster_gray_stained_glass	ctm	-74	100	-38
943	chipped:raster_gray_stained_glass_pane	pane_ctm	-72	100	-38
944	chipped:raster_green_stained_glass	ctm	-70	100	-38
945	chipped:raster_green_stained_glass_pane	pane_ctm	-68	100	-38
946	chipped:raster_leaded_glass	ctm	-66	100	-38
947	chipped:raster_leaded_glass_pane	pane_ctm	-64	100	-38
948	chipped:raster_light_blue_stained_glass	ctm	-62	100	-38
949	chipped:raster_light_blue_stained_glass_pane	pane_ctm	-60	100	-38
950	chipped:raster_light_gray_stained_glass	ctm	-58	100	-38
951	chipped:raster_light_gray_stained_glass_pane	pane_ctm	-56	100	-38
952	chipped:raster_lime_stained_glass	ctm	-54	100	-38
953	chipped:raster_lime_stained_glass_pane	pane_ctm	-52	100	-38
954	chipped:raster_magenta_stained_glass	ctm	-50	100	-38
955	chipped:raster_magenta_stained_glass_pane	pane_ctm	-48	100	-38
956	chipped:raster_orange_stained_glass	ctm	-46	100	-38
957	chipped:raster_orange_stained_glass_pane	pane_ctm	-44	100	-38
958	chipped:raster_pink_stained_glass	ctm	-42	100	-38
959	chipped:raster_pink_stained_glass_pane	pane_ctm	-40	100	-38
960	chipped:raster_purple_stained_glass	ctm	-38	100	-38
961	chipped:raster_purple_stained_glass_pane	pane_ctm	-36	100	-38
962	chipped:raster_red_stained_glass	ctm	-34	100	-38
963	chipped:raster_red_stained_glass_pane	pane_ctm	-32	100	-38
964	chipped:raster_white_stained_glass	ctm	-30	100	-38
965	chipped:raster_white_stained_glass_pane	pane_ctm	-28	100	-38
966	chipped:raster_yellow_stained_glass	ctm	-26	100	-38
967	chipped:raster_yellow_stained_glass_pane	pane_ctm	-24	100	-38
968	chipped:red_concrete_panel	ctm	-22	100	-38
969	chipped:red_concrete_pillar	pillar	-20	100	-38
970	chipped:red_terracotta_column	pillar	-18	100	-38
971	chipped:red_terracotta_pillar	pillar	-16	100	-38
972	chipped:scaly_mud	ctm	-14	100	-38
973	chipped:scaly_mud_bricks	ctm	-12	100	-38
974	chipped:scaly_packed_mud	ctm	-10	100	-38
975	chipped:simple_amethyst_block_pillar	pillar	-86	100	-36
976	chipped:simple_ancient_debris_pillar	pillar	-84	100	-36
977	chipped:simple_andesite_pillar	pillar	-82	100	-36
978	chipped:simple_basalt_pillar	pillar	-80	100	-36
979	chipped:simple_blackstone_pillar	pillar	-78	100	-36
980	chipped:simple_blue_ice_pillar	pillar	-76	100	-36
981	chipped:simple_borderless_bricks_pillar	pillar	-74	100	-36
982	chipped:simple_bricks_pillar	pillar	-72	100	-36
983	chipped:simple_calcite_pillar	pillar	-70	100	-36
984	chipped:simple_clay_pillar	pillar	-68	100	-36
985	chipped:simple_coal_block_pillar	pillar	-66	100	-36
986	chipped:simple_cobblestone_pillar	pillar	-64	100	-36
987	chipped:simple_crying_obsidian_pillar	pillar	-62	100	-36
988	chipped:simple_dark_prismarine_pillar	pillar	-60	100	-36
989	chipped:simple_deepslate_pillar	pillar	-58	100	-36
990	chipped:simple_diorite_pillar	pillar	-56	100	-36
991	chipped:simple_dirt_pillar	pillar	-54	100	-36
992	chipped:simple_dripstone_block_pillar	pillar	-52	100	-36
993	chipped:simple_end_stone_pillar	pillar	-50	100	-36
994	chipped:simple_gilded_blackstone_pillar	pillar	-48	100	-36
995	chipped:simple_granite_pillar	pillar	-46	100	-36
996	chipped:simple_ice_pillar	pillar	-44	100	-36
997	chipped:simple_lapis_block_pillar	pillar	-42	100	-36
998	chipped:simple_lodestone_pillar	pillar	-40	100	-36
999	chipped:simple_magma_block_pillar	pillar	-38	100	-36
1000	chipped:simple_mossy_cobblestone_pillar	pillar	-36	100	-36
1001	chipped:simple_mossy_stone_bricks_pillar	pillar	-34	100	-36
1002	chipped:simple_mud_bricks_pillar	pillar	-32	100	-36
1003	chipped:simple_mud_pillar	pillar	-30	100	-36
1004	chipped:simple_nether_bricks_pillar	pillar	-28	100	-36
1005	chipped:simple_netherrack_pillar	pillar	-26	100	-36
1006	chipped:simple_obsidian_pillar	pillar	-24	100	-36
1007	chipped:simple_packed_ice_pillar	pillar	-22	100	-36
1008	chipped:simple_packed_mud_pillar	pillar	-20	100	-36
1009	chipped:simple_prismarine_pillar	pillar	-18	100	-36
1010	chipped:simple_purpur_block_pillar	pillar	-16	100	-36
1011	chipped:simple_quartz_block_pillar	pillar	-14	100	-36
1012	chipped:simple_raw_copper_block_pillar	pillar	-12	100	-36
1013	chipped:simple_raw_gold_block_pillar	pillar	-10	100	-36
1014	chipped:simple_raw_iron_block_pillar	pillar	-86	100	-34
1015	chipped:simple_red_nether_bricks_pillar	pillar	-84	100	-34
1016	chipped:simple_red_sandstone_pillar	pillar	-82	100	-34
1017	chipped:simple_redstone_block_pillar	pillar	-80	100	-34
1018	chipped:simple_sandstone_pillar	pillar	-78	100	-34
1019	chipped:simple_smooth_stone_pillar	pillar	-76	100	-34
1020	chipped:simple_snow_block_pillar	pillar	-74	100	-34
1021	chipped:simple_stone_pillar	pillar	-72	100	-34
1022	chipped:simple_tuff_pillar	pillar	-70	100	-34
1023	chipped:small_black_stained_glass	ctm	-68	100	-34
1024	chipped:small_black_stained_glass_pane	pane_ctm	-66	100	-34
1025	chipped:small_black_terracotta_tiles	ctm	-64	100	-34
1026	chipped:small_blue_stained_glass	ctm	-62	100	-34
1027	chipped:small_blue_stained_glass_pane	pane_ctm	-60	100	-34
1028	chipped:small_blue_terracotta_tiles	ctm	-58	100	-34
1029	chipped:small_brown_stained_glass	ctm	-56	100	-34
1030	chipped:small_brown_stained_glass_pane	pane_ctm	-54	100	-34
1031	chipped:small_brown_terracotta_tiles	ctm	-52	100	-34
1032	chipped:small_cyan_stained_glass	ctm	-50	100	-34
1033	chipped:small_cyan_stained_glass_pane	pane_ctm	-48	100	-34
1034	chipped:small_cyan_terracotta_tiles	ctm	-46	100	-34
1035	chipped:small_diamond_leaded_glass	ctm	-44	100	-34
1036	chipped:small_diamond_leaded_glass_pane	pane_ctm	-42	100	-34
1037	chipped:small_gray_stained_glass	ctm	-40	100	-34
1038	chipped:small_gray_stained_glass_pane	pane_ctm	-38	100	-34
1039	chipped:small_gray_terracotta_tiles	ctm	-36	100	-34
1040	chipped:small_green_stained_glass	ctm	-34	100	-34
1041	chipped:small_green_stained_glass_pane	pane_ctm	-32	100	-34
1042	chipped:small_green_terracotta_tiles	ctm	-30	100	-34
1043	chipped:small_light_blue_stained_glass	ctm	-28	100	-34
1044	chipped:small_light_blue_stained_glass_pane	pane_ctm	-26	100	-34
1045	chipped:small_light_blue_terracotta_tiles	ctm	-24	100	-34
1046	chipped:small_light_gray_stained_glass	ctm	-22	100	-34
1047	chipped:small_light_gray_stained_glass_pane	pane_ctm	-20	100	-34
1048	chipped:small_light_gray_terracotta_tiles	ctm	-18	100	-34
1049	chipped:small_lime_stained_glass	ctm	-16	100	-34
1050	chipped:small_lime_stained_glass_pane	pane_ctm	-14	100	-34
1051	chipped:small_lime_terracotta_tiles	ctm	-12	100	-34
1052	chipped:small_magenta_stained_glass	ctm	-10	100	-34
1053	chipped:small_magenta_stained_glass_pane	pane_ctm	-86	100	-32
1054	chipped:small_magenta_terracotta_tiles	ctm	-84	100	-32
1055	chipped:small_orange_stained_glass	ctm	-82	100	-32
1056	chipped:small_orange_stained_glass_pane	pane_ctm	-80	100	-32
1057	chipped:small_orange_terracotta_tiles	ctm	-78	100	-32
1058	chipped:small_pink_stained_glass	ctm	-76	100	-32
1059	chipped:small_pink_stained_glass_pane	pane_ctm	-74	100	-32
1060	chipped:small_pink_terracotta_tiles	ctm	-72	100	-32
1061	chipped:small_purple_stained_glass	ctm	-70	100	-32
1062	chipped:small_purple_stained_glass_pane	pane_ctm	-68	100	-32
1063	chipped:small_purple_terracotta_tiles	ctm	-66	100	-32
1064	chipped:small_red_stained_glass	ctm	-64	100	-32
1065	chipped:small_red_stained_glass_pane	pane_ctm	-62	100	-32
1066	chipped:small_red_terracotta_tiles	ctm	-60	100	-32
1067	chipped:small_terracotta_tiles	ctm	-58	100	-32
1068	chipped:small_white_stained_glass	ctm	-56	100	-32
1069	chipped:small_white_stained_glass_pane	pane_ctm	-54	100	-32
1070	chipped:small_white_terracotta_tiles	ctm	-52	100	-32
1071	chipped:small_yellow_stained_glass	ctm	-50	100	-32
1072	chipped:small_yellow_stained_glass_pane	pane_ctm	-48	100	-32
1073	chipped:small_yellow_terracotta_tiles	ctm	-46	100	-32
1074	chipped:smooth_amethyst_block_column	ctm	-44	100	-32
1075	chipped:smooth_ancient_debris_column	ctm	-42	100	-32
1076	chipped:smooth_andesite_column	ctm	-40	100	-32
1077	chipped:smooth_basalt_column	ctm	-38	100	-32
1078	chipped:smooth_black_concrete	ctm	-36	100	-32
1079	chipped:smooth_blackstone_column	ctm	-34	100	-32
1080	chipped:smooth_blue_concrete	ctm	-32	100	-32
1081	chipped:smooth_blue_ice_column	ctm	-30	100	-32
1082	chipped:smooth_borderless_bricks_column	ctm	-28	100	-32
1083	chipped:smooth_bricks_column	ctm	-26	100	-32
1084	chipped:smooth_brown_concrete	ctm	-24	100	-32
1085	chipped:smooth_calcite_column	ctm	-22	100	-32
1086	chipped:smooth_clay_column	ctm	-20	100	-32
1087	chipped:smooth_coal_block_column	ctm	-18	100	-32
1088	chipped:smooth_cobblestone_column	ctm	-16	100	-32
1089	chipped:smooth_crying_obsidian_column	ctm	-14	100	-32
1090	chipped:smooth_cyan_concrete	ctm	-12	100	-32
1091	chipped:smooth_dark_prismarine_column	ctm	-10	100	-32
1092	chipped:smooth_deepslate_column	ctm	-86	100	-30
1093	chipped:smooth_diorite_column	ctm	-84	100	-30
1094	chipped:smooth_dirt_column	ctm	-82	100	-30
1095	chipped:smooth_dripstone_block_column	ctm	-80	100	-30
1096	chipped:smooth_end_stone_column	ctm	-78	100	-30
1097	chipped:smooth_gilded_blackstone_column	ctm	-76	100	-30
1098	chipped:smooth_granite_column	ctm	-74	100	-30
1099	chipped:smooth_gray_concrete	ctm	-72	100	-30
1100	chipped:smooth_green_concrete	ctm	-70	100	-30
1101	chipped:smooth_ice_column	ctm	-68	100	-30
1102	chipped:smooth_lapis_block_column	ctm	-66	100	-30
1103	chipped:smooth_light_blue_concrete	ctm	-64	100	-30
1104	chipped:smooth_light_gray_concrete	ctm	-62	100	-30
1105	chipped:smooth_lime_concrete	ctm	-60	100	-30
1106	chipped:smooth_lodestone_column	ctm	-58	100	-30
1107	chipped:smooth_magenta_concrete	ctm	-56	100	-30
1108	chipped:smooth_magma_block_column	ctm	-54	100	-30
1109	chipped:smooth_mossy_cobblestone_column	ctm	-52	100	-30
1110	chipped:smooth_mossy_stone_bricks_column	ctm	-50	100	-30
1111	chipped:smooth_nether_bricks_column	ctm	-48	100	-30
1112	chipped:smooth_netherrack_column	ctm	-46	100	-30
1113	chipped:smooth_obsidian_column	ctm	-44	100	-30
1114	chipped:smooth_orange_concrete	ctm	-42	100	-30
1115	chipped:smooth_packed_ice_column	ctm	-40	100	-30
1116	chipped:smooth_pink_concrete	ctm	-38	100	-30
1117	chipped:smooth_prismarine_column	ctm	-36	100	-30
1118	chipped:smooth_purple_concrete	ctm	-34	100	-30
1119	chipped:smooth_purpur_block_column	ctm	-32	100	-30
1120	chipped:smooth_quartz_block_column	ctm	-30	100	-30
1121	chipped:smooth_raw_copper_block_column	ctm	-28	100	-30
1122	chipped:smooth_raw_gold_block_column	ctm	-26	100	-30
1123	chipped:smooth_raw_iron_block_column	ctm	-24	100	-30
1124	chipped:smooth_red_concrete	ctm	-22	100	-30
1125	chipped:smooth_red_nether_bricks_column	ctm	-20	100	-30
1126	chipped:smooth_red_sandstone_column	ctm	-18	100	-30
1127	chipped:smooth_redstone_block_column	ctm	-16	100	-30
1128	chipped:smooth_sandstone_column	ctm	-14	100	-30
1129	chipped:smooth_smooth_stone_column	ctm	-12	100	-30
1130	chipped:smooth_snow_block_column	ctm	-10	100	-30
1131	chipped:smooth_stone_column	ctm	-86	100	-28
1132	chipped:smooth_tuff_column	ctm	-84	100	-28
1133	chipped:smooth_white_concrete	ctm	-82	100	-28
1134	chipped:smooth_yellow_concrete	ctm	-80	100	-28
1135	chipped:spruce_planks_panel	ctm	-78	100	-28
1136	chipped:square_oak_glass	ctm	-76	100	-28
1137	chipped:square_oak_glass_pane	pane_ctm	-74	100	-28
1138	chipped:starry_black_terracotta	giant	-72	100	-28
1139	chipped:starry_blue_terracotta	giant	-70	100	-28
1140	chipped:starry_brown_terracotta	giant	-68	100	-28
1141	chipped:starry_cyan_terracotta	giant	-66	100	-28
1142	chipped:starry_gray_terracotta	giant	-64	100	-28
1143	chipped:starry_green_terracotta	giant	-62	100	-28
1144	chipped:starry_light_blue_terracotta	giant	-60	100	-28
1145	chipped:starry_light_gray_terracotta	giant	-58	100	-28
1146	chipped:starry_lime_terracotta	giant	-56	100	-28
1147	chipped:starry_magenta_terracotta	giant	-54	100	-28
1148	chipped:starry_orange_terracotta	giant	-52	100	-28
1149	chipped:starry_pink_terracotta	giant	-50	100	-28
1150	chipped:starry_purple_terracotta	giant	-48	100	-28
1151	chipped:starry_red_terracotta	giant	-46	100	-28
1152	chipped:starry_terracotta	giant	-44	100	-28
1153	chipped:starry_white_terracotta	giant	-42	100	-28
1154	chipped:starry_yellow_terracotta	giant	-40	100	-28
1155	chipped:striped_black_concrete	ctm	-38	100	-28
1156	chipped:striped_blue_concrete	ctm	-36	100	-28
1157	chipped:striped_brown_concrete	ctm	-34	100	-28
1158	chipped:striped_cyan_concrete	ctm	-32	100	-28
1159	chipped:striped_gray_concrete	ctm	-30	100	-28
1160	chipped:striped_green_concrete	ctm	-28	100	-28
1161	chipped:striped_light_blue_concrete	ctm	-26	100	-28
1162	chipped:striped_light_gray_concrete	ctm	-24	100	-28
1163	chipped:striped_lime_concrete	ctm	-22	100	-28
1164	chipped:striped_magenta_concrete	ctm	-20	100	-28
1165	chipped:striped_orange_concrete	ctm	-18	100	-28
1166	chipped:striped_pink_concrete	ctm	-16	100	-28
1167	chipped:striped_purple_concrete	ctm	-14	100	-28
1168	chipped:striped_red_concrete	ctm	-12	100	-28
1169	chipped:striped_white_concrete	ctm	-10	100	-28
1170	chipped:striped_yellow_concrete	ctm	-86	100	-26
1171	chipped:terracotta_column	pillar	-84	100	-26
1172	chipped:terracotta_pillar	pillar	-82	100	-26
1173	chipped:thick_inlayed_amethyst_block	ctm	-80	100	-26
1174	chipped:thick_inlayed_ancient_debris	ctm	-78	100	-26
1175	chipped:thick_inlayed_andesite	ctm	-76	100	-26
1176	chipped:thick_inlayed_basalt	ctm	-74	100	-26
1177	chipped:thick_inlayed_blackstone	ctm	-72	100	-26
1178	chipped:thick_inlayed_blue_ice	ctm	-70	100	-26
1179	chipped:thick_inlayed_borderless_bricks	ctm	-68	100	-26
1180	chipped:thick_inlayed_bricks	ctm	-66	100	-26
1181	chipped:thick_inlayed_calcite	ctm	-64	100	-26
1182	chipped:thick_inlayed_clay	ctm	-62	100	-26
1183	chipped:thick_inlayed_coal_block	ctm	-60	100	-26
1184	chipped:thick_inlayed_cobblestone	ctm	-58	100	-26
1185	chipped:thick_inlayed_crying_obsidian	ctm	-56	100	-26
1186	chipped:thick_inlayed_dark_prismarine	ctm	-54	100	-26
1187	chipped:thick_inlayed_deepslate	ctm	-52	100	-26
1188	chipped:thick_inlayed_diorite	ctm	-50	100	-26
1189	chipped:thick_inlayed_dirt	ctm	-48	100	-26
1190	chipped:thick_inlayed_dripstone_block	ctm	-46	100	-26
1191	chipped:thick_inlayed_end_stone	ctm	-44	100	-26
1192	chipped:thick_inlayed_gilded_blackstone	ctm	-42	100	-26
1193	chipped:thick_inlayed_granite	ctm	-40	100	-26
1194	chipped:thick_inlayed_ice	ctm	-38	100	-26
1195	chipped:thick_inlayed_lapis_block	ctm	-36	100	-26
1196	chipped:thick_inlayed_lodestone	ctm	-34	100	-26
1197	chipped:thick_inlayed_magma_block	ctm	-32	100	-26
1198	chipped:thick_inlayed_mossy_cobblestone	ctm	-30	100	-26
1199	chipped:thick_inlayed_mossy_stone_bricks	ctm	-28	100	-26
1200	chipped:thick_inlayed_nether_bricks	ctm	-26	100	-26
1201	chipped:thick_inlayed_netherrack	ctm	-24	100	-26
1202	chipped:thick_inlayed_obsidian	ctm	-22	100	-26
1203	chipped:thick_inlayed_packed_ice	ctm	-20	100	-26
1204	chipped:thick_inlayed_prismarine	ctm	-18	100	-26
1205	chipped:thick_inlayed_purpur_block	ctm	-16	100	-26
1206	chipped:thick_inlayed_quartz_block	ctm	-14	100	-26
1207	chipped:thick_inlayed_raw_copper_block	ctm	-12	100	-26
1208	chipped:thick_inlayed_raw_gold_block	ctm	-10	100	-26
1209	chipped:thick_inlayed_raw_iron_block	ctm	-86	100	-24
1210	chipped:thick_inlayed_red_nether_bricks	ctm	-84	100	-24
1211	chipped:thick_inlayed_red_sandstone	ctm	-82	100	-24
1212	chipped:thick_inlayed_redstone_block	ctm	-80	100	-24
1213	chipped:thick_inlayed_sandstone	ctm	-78	100	-24
1214	chipped:thick_inlayed_smooth_stone	ctm	-76	100	-24
1215	chipped:thick_inlayed_snow_block	ctm	-74	100	-24
1216	chipped:thick_inlayed_stone	ctm	-72	100	-24
1217	chipped:thick_inlayed_tuff	ctm	-70	100	-24
1218	chipped:tied_bamboo_planks	ctm	-68	100	-24
1219	chipped:tiled_amethyst_block_column	ctm	-66	100	-24
1220	chipped:tiled_ancient_debris_column	ctm	-64	100	-24
1221	chipped:tiled_andesite_column	ctm	-62	100	-24
1222	chipped:tiled_basalt_column	ctm	-60	100	-24
1223	chipped:tiled_black_stained_glass	ctm	-58	100	-24
1224	chipped:tiled_black_stained_glass_pane	pane_ctm	-56	100	-24
1225	chipped:tiled_blackstone_column	ctm	-54	100	-24
1226	chipped:tiled_blue_ice_column	ctm	-52	100	-24
1227	chipped:tiled_blue_stained_glass	ctm	-50	100	-24
1228	chipped:tiled_blue_stained_glass_pane	pane_ctm	-48	100	-24
1229	chipped:tiled_bordered_amethyst_block	ctm	-46	100	-24
1230	chipped:tiled_bordered_ancient_debris	ctm	-44	100	-24
1231	chipped:tiled_bordered_andesite	ctm	-42	100	-24
1232	chipped:tiled_bordered_basalt	ctm	-40	100	-24
1233	chipped:tiled_bordered_blackstone	ctm	-38	100	-24
1234	chipped:tiled_bordered_blue_ice	ctm	-36	100	-24
1235	chipped:tiled_bordered_borderless_bricks	ctm	-34	100	-24
1236	chipped:tiled_bordered_bricks	ctm	-32	100	-24
1237	chipped:tiled_bordered_calcite	ctm	-30	100	-24
1238	chipped:tiled_bordered_clay	ctm	-28	100	-24
1239	chipped:tiled_bordered_coal_block	ctm	-26	100	-24
1240	chipped:tiled_bordered_cobblestone	ctm	-24	100	-24
1241	chipped:tiled_bordered_crying_obsidian	ctm	-22	100	-24
1242	chipped:tiled_bordered_dark_prismarine	ctm	-20	100	-24
1243	chipped:tiled_bordered_deepslate	ctm	-18	100	-24
1244	chipped:tiled_bordered_diorite	ctm	-16	100	-24
1245	chipped:tiled_bordered_dirt	ctm	-14	100	-24
1246	chipped:tiled_bordered_dripstone_block	ctm	-12	100	-24
1247	chipped:tiled_bordered_end_stone	ctm	-10	100	-24
1248	chipped:tiled_bordered_gilded_blackstone	ctm	-86	100	-22
1249	chipped:tiled_bordered_granite	ctm	-84	100	-22
1250	chipped:tiled_bordered_ice	ctm	-82	100	-22
1251	chipped:tiled_bordered_lapis_block	ctm	-80	100	-22
1252	chipped:tiled_bordered_lodestone	ctm	-78	100	-22
1253	chipped:tiled_bordered_magma_block	ctm	-76	100	-22
1254	chipped:tiled_bordered_mossy_cobblestone	ctm	-74	100	-22
1255	chipped:tiled_bordered_mossy_stone_bricks	ctm	-72	100	-22
1256	chipped:tiled_bordered_mud	ctm	-70	100	-22
1257	chipped:tiled_bordered_mud_bricks	ctm	-68	100	-22
1258	chipped:tiled_bordered_nether_bricks	ctm	-66	100	-22
1259	chipped:tiled_bordered_netherrack	ctm	-64	100	-22
1260	chipped:tiled_bordered_obsidian	ctm	-62	100	-22
1261	chipped:tiled_bordered_packed_ice	ctm	-60	100	-22
1262	chipped:tiled_bordered_packed_mud	ctm	-58	100	-22
1263	chipped:tiled_bordered_prismarine	ctm	-56	100	-22
1264	chipped:tiled_bordered_purpur_block	ctm	-54	100	-22
1265	chipped:tiled_bordered_quartz_block	ctm	-52	100	-22
1266	chipped:tiled_bordered_raw_copper_block	ctm	-50	100	-22
1267	chipped:tiled_bordered_raw_gold_block	ctm	-48	100	-22
1268	chipped:tiled_bordered_raw_iron_block	ctm	-46	100	-22
1269	chipped:tiled_bordered_red_nether_bricks	ctm	-44	100	-22
1270	chipped:tiled_bordered_red_sandstone	ctm	-42	100	-22
1271	chipped:tiled_bordered_redstone_block	ctm	-40	100	-22
1272	chipped:tiled_bordered_sandstone	ctm	-38	100	-22
1273	chipped:tiled_bordered_smooth_stone	ctm	-36	100	-22
1274	chipped:tiled_bordered_snow_block	ctm	-34	100	-22
1275	chipped:tiled_bordered_stone	ctm	-32	100	-22
1276	chipped:tiled_bordered_tuff	ctm	-30	100	-22
1277	chipped:tiled_borderless_bricks_column	ctm	-28	100	-22
1278	chipped:tiled_bricks_column	ctm	-26	100	-22
1279	chipped:tiled_brown_stained_glass	ctm	-24	100	-22
1280	chipped:tiled_brown_stained_glass_pane	pane_ctm	-22	100	-22
1281	chipped:tiled_calcite_column	ctm	-20	100	-22
1282	chipped:tiled_clay_column	ctm	-18	100	-22
1283	chipped:tiled_coal_block_column	ctm	-16	100	-22
1284	chipped:tiled_cobblestone_column	ctm	-14	100	-22
1285	chipped:tiled_crying_obsidian_column	ctm	-12	100	-22
1286	chipped:tiled_cyan_stained_glass	ctm	-10	100	-22
1287	chipped:tiled_cyan_stained_glass_pane	pane_ctm	-86	100	-20
1288	chipped:tiled_dark_prismarine_column	ctm	-84	100	-20
1289	chipped:tiled_deepslate_column	ctm	-82	100	-20
1290	chipped:tiled_diorite_column	ctm	-80	100	-20
1291	chipped:tiled_dirt_column	ctm	-78	100	-20
1292	chipped:tiled_dripstone_block_column	ctm	-76	100	-20
1293	chipped:tiled_end_stone_column	ctm	-74	100	-20
1294	chipped:tiled_gilded_blackstone_column	ctm	-72	100	-20
1295	chipped:tiled_granite_column	ctm	-70	100	-20
1296	chipped:tiled_gray_stained_glass	ctm	-68	100	-20
1297	chipped:tiled_gray_stained_glass_pane	pane_ctm	-66	100	-20
1298	chipped:tiled_green_stained_glass	ctm	-64	100	-20
1299	chipped:tiled_green_stained_glass_pane	pane_ctm	-62	100	-20
1300	chipped:tiled_ice_column	ctm	-60	100	-20
1301	chipped:tiled_lapis_block_column	ctm	-58	100	-20
1302	chipped:tiled_light_blue_stained_glass	ctm	-56	100	-20
1303	chipped:tiled_light_blue_stained_glass_pane	pane_ctm	-54	100	-20
1304	chipped:tiled_light_gray_stained_glass	ctm	-52	100	-20
1305	chipped:tiled_light_gray_stained_glass_pane	pane_ctm	-50	100	-20
1306	chipped:tiled_lime_stained_glass	ctm	-48	100	-20
1307	chipped:tiled_lime_stained_glass_pane	pane_ctm	-46	100	-20
1308	chipped:tiled_lodestone_column	ctm	-44	100	-20
1309	chipped:tiled_magenta_stained_glass	ctm	-42	100	-20
1310	chipped:tiled_magenta_stained_glass_pane	pane_ctm	-40	100	-20
1311	chipped:tiled_magma_block_column	ctm	-38	100	-20
1312	chipped:tiled_mossy_cobblestone_column	ctm	-36	100	-20
1313	chipped:tiled_mossy_stone_bricks_column	ctm	-34	100	-20
1314	chipped:tiled_mud_bricks_column	ctm	-32	100	-20
1315	chipped:tiled_mud_column	ctm	-30	100	-20
1316	chipped:tiled_nether_bricks_column	ctm	-28	100	-20
1317	chipped:tiled_netherrack_column	ctm	-26	100	-20
1318	chipped:tiled_obsidian_column	ctm	-24	100	-20
1319	chipped:tiled_orange_stained_glass	ctm	-22	100	-20
1320	chipped:tiled_orange_stained_glass_pane	pane_ctm	-20	100	-20
1321	chipped:tiled_packed_ice_column	ctm	-18	100	-20
1322	chipped:tiled_packed_mud_column	ctm	-16	100	-20
1323	chipped:tiled_pink_stained_glass	ctm	-14	100	-20
1324	chipped:tiled_pink_stained_glass_pane	pane_ctm	-12	100	-20
1325	chipped:tiled_prismarine_column	ctm	-10	100	-20
1326	chipped:tiled_purple_stained_glass	ctm	-86	100	-18
1327	chipped:tiled_purple_stained_glass_pane	pane_ctm	-84	100	-18
1328	chipped:tiled_purpur_block_column	ctm	-82	100	-18
1329	chipped:tiled_quartz_block_column	ctm	-80	100	-18
1330	chipped:tiled_raw_copper_block_column	ctm	-78	100	-18
1331	chipped:tiled_raw_gold_block_column	ctm	-76	100	-18
1332	chipped:tiled_raw_iron_block_column	ctm	-74	100	-18
1333	chipped:tiled_red_nether_bricks_column	ctm	-72	100	-18
1334	chipped:tiled_red_sandstone_column	ctm	-70	100	-18
1335	chipped:tiled_red_stained_glass	ctm	-68	100	-18
1336	chipped:tiled_red_stained_glass_pane	pane_ctm	-66	100	-18
1337	chipped:tiled_redstone_block_column	ctm	-64	100	-18
1338	chipped:tiled_sandstone_column	ctm	-62	100	-18
1339	chipped:tiled_smooth_stone_column	ctm	-60	100	-18
1340	chipped:tiled_snow_block_column	ctm	-58	100	-18
1341	chipped:tiled_stone_column	ctm	-56	100	-18
1342	chipped:tiled_tuff_column	ctm	-54	100	-18
1343	chipped:tiled_white_stained_glass	ctm	-52	100	-18
1344	chipped:tiled_white_stained_glass_pane	pane_ctm	-50	100	-18
1345	chipped:tiled_yellow_stained_glass	ctm	-48	100	-18
1346	chipped:tiled_yellow_stained_glass_pane	pane_ctm	-46	100	-18
